temp_mean,temp_max,temp_std,delta_to_neighbors,hotspot_fraction,edge_gradient,ambient_temp,load_factor,fault_label
55.27875348,61.44669557,6.35416977,3.12717415,0.5007739156,1.779380533,42.50956125,0.4883735491,1
39.29279071,49.49608,2.105921344,-8.236583956,0.06663688514,1.149250302,32.53045903,0.4065647499,0
50.54030543,64.27331964,6.845199183,2.113831191,0.3315299394,0.5081548627,43.00103115,0.4695111176,0
54.77043486,62.2523174,6.993659788,1.800490685,0.3500763682,0.5500381886,40.9113721,0.5472589217,0
26.88391451,30.63744517,3.775663989,1.968332138,0.1814026497,1.419335141,26.27168103,0.4943926504,0
20.56883341,17.58700045,5.426334525,4.927747173,0.05232682115,0.28295722,18.50900553,0.5939518491,0
31.98416698,30.33660349,3.821565352,-0.9110225917,0.7355295478,0.3703177311,33.21412641,0.5320902691,1
53.98064103,61.15797227,3.154489675,-1.564684601,0.4556230552,1.31128523,24.69028318,0.8806738613,1
21.72561299,26.65867089,2.939987013,1.006060999,0.3884105436,0.2261953725,15.29227509,0.6782839963,0
60.29926841,55.86378273,6.043423988,4.53197531,0.795548884,0.937684316,44.43538056,0.4207428025,1
50.18982284,53.25871717,5.182300052,0.6230908118,0.1820403387,1.070492552,44.07828286,0.6867479039,0
30.4196747,38.76140367,2.991414998,-0.8111719411,0.3306272452,0.9977725445,31.10419337,0.4780253448,0
35.32970036,37.01775465,3.721062254,-2.830820657,0.4075993257,1.38934561,33.54557107,0.8096042078,0
41.60241324,40.09902143,5.7636169,-6.850274827,0.167598556,0.3046645818,35.06600405,0.6154512619,0
61.19674387,72.65479122,6.183510867,9.331584457,0.5530265105,1.255296596,42.79616127,0.9611414458,1
30.24472165,36.55433851,2.268625951,3.48495836,0.6731013534,1.120407053,29.02526034,0.360368661,0
32.80784654,39.76358396,3.212280738,-6.702351039,0.2206906735,0.9590252175,32.48634529,0.4157713972,0
25.50362581,29.01859394,4.904091445,-1.195640049,0.3346320183,0.8311494948,21.7961897,0.8018941688,0
25.49741204,27.76112339,6.729789979,9.884023314,0.252888775,1.40445576,22.27194728,0.4605075794,0
27.03844493,25.54793007,6.604860798,6.910983238,0.5639288059,1.406951924,30.66336584,0.3359694086,0
20.58212533,27.2595061,6.626779561,-1.384591329,0.4363451982,0.8978945055,21.87614854,0.6841084923,0
22.74036322,25.11744933,2.904045779,0.5518904047,0.2622306463,0.8801677105,15.90758356,0.9369586832,0
35.70297121,47.10044777,2.339475257,-13.22916883,0.2419838526,1.261799955,26.05223878,0.6217188876,0
37.44040916,47.25727844,4.476261352,-2.697484094,0.2627194284,0.6096468875,37.49835432,0.6558571885,0
25.65599032,31.44252469,6.804854575,3.106256577,0.2352189134,0.9127923972,23.31210548,0.3015393226,0
52.41635853,63.33905047,5.086809946,6.07301804,0.4028712744,1.676393882,40.88111815,0.8556595697,1
60.29655347,71.11883562,3.987919954,10.40362442,0.6615558213,1.076946937,36.07507154,0.9963768564,1
33.54854005,33.34194548,5.914529642,3.607534318,0.08330824095,0.6325390865,34.59957327,0.3274043434,0
61.11908643,64.31721932,6.380373224,-3.410461474,0.406124784,1.161918924,41.77449423,0.4298567075,1
18.95734962,27.22345638,4.461388676,8.371977767,0.6067716667,0.2940845399,17.21433092,0.427583067,0
21.25919712,29.40869883,5.254816702,2.233133748,0.3681291508,1.498965928,20.36296199,0.8815873236,0
41.75771432,51.43750794,2.180296423,6.300895553,0.7687957659,0.5115974084,42.27810667,0.9853033958,0
43.39569162,50.21100256,6.981495915,-0.4691876266,0.2315816136,1.244726048,42.2111213,0.9587843882,1
24.60183272,34.01104133,4.762521137,1.859844868,0.4715293598,0.8990134706,17.34801768,0.4502124212,0
38.06892784,46.49062706,3.268997762,-6.461327906,0.1977564317,0.3893738333,38.22694658,0.5354876385,0
24.18737071,32.82823432,5.427700173,1.940553571,0.1592373861,0.5286545435,15.46297246,0.7807858184,0
22.78744145,20.54718166,6.468654387,-0.6821738701,0.2088292957,1.372352811,19.0570666,0.4731770533,0
15.53750357,22.57843853,6.622034908,0.3400961155,0.265003472,1.443792634,18.29281721,0.9376230642,0
22.46232014,31.42841396,5.972815383,0.3605573743,0.3373187189,0.6436013335,23.81986733,0.5742093076,0
30.8812897,38.54574449,4.09508804,0.9298565109,0.05131558566,0.4338184098,26.64805262,0.4699216619,0
40.96638226,51.74221924,3.635174105,0.649472484,0.190318142,0.427479206,42.32621593,0.4246446474,0
37.1050685,50.57429485,6.152393305,0.1718987014,0.8358302804,1.173730477,28.09193438,0.9766591855,1
24.56114606,33.04962088,4.054070304,-0.1729952197,0.3838186008,0.563725898,18.71547232,0.3980739132,0
30.31563284,39.2262393,6.924587432,11.00047119,0.3153154183,0.7235434755,23.17046241,0.9866104088,0
18.1093748,26.31858456,6.736809666,-2.417893797,0.2804986156,1.120123415,15.19130484,0.3691822468,0
17.44996055,25.96893629,3.479329515,-2.535819387,0.2328697855,1.047304406,15.84148209,0.8686820017,0
26.45905645,16.9536808,3.978451047,5.305666787,0.2322114742,0.6212409664,27.93204964,0.5185288482,0
43.83996967,45.58194238,4.571804784,11.74197296,0.4171422571,1.300052308,30.36564805,0.945316875,0
30.61776135,44.23862783,4.976295409,-11.15265673,0.256046643,0.6548792506,22.4988475,0.9501380458,1
36.14443971,40.87805857,2.332316209,1.203570771,0.3719839846,0.8729675104,26.3967725,0.9487822334,0
27.66583376,34.97320999,4.477234117,-6.868304765,0.2652219742,1.13320539,18.10106918,0.4890556496,0
38.76330787,50.18159943,6.353541264,-5.265026685,0.2252695803,0.7027046216,34.76464685,0.3443433401,0
39.5510806,48.31793197,2.223418072,7.515169747,0.7274257254,0.6742652833,26.77816711,0.9860864139,1
21.27528013,27.04486078,6.36572276,4.637678123,0.07614432052,1.097585562,19.84576798,0.7178016189,0
26.82261642,29.8889423,2.363205063,4.416621952,0.379196177,1.196280757,29.92180894,0.4521055546,0
22.80424519,27.68151808,3.804377358,-12.38103889,0.2222547276,0.9118840199,21.25124519,0.6352952174,0
27.59016771,35.0615457,2.479135552,-4.670680379,0.3505484597,0.3934242461,23.76387834,0.9383893645,0
19.61212823,17.59764939,5.561172579,-8.253171915,0.1946416363,1.036861051,18.72511299,0.3602656646,0
56.15717451,59.02633497,6.049060289,-11.55827126,0.426330252,1.661766013,38.42191473,0.7208254128,1
25.78776775,34.02451835,2.226624713,5.154456892,0.1084663431,0.3137594896,23.37945685,0.3129244573,0
47.65280655,56.05408545,4.555918643,4.298374482,0.2389797374,0.2141790785,43.67029968,0.5732776446,0
36.38884136,44.35281131,2.793342642,-6.420519357,0.761668156,1.77160315,27.16295733,0.7681625173,1
26.87584272,30.28794504,6.792401912,-8.151448893,0.05023181725,1.016803551,19.65583475,0.5859842678,0
52.97908309,56.31029646,4.665199889,-0.2917138881,0.6706513736,1.284046883,36.15638907,0.8186238761,1
37.37725748,33.05020304,2.783342605,0.5513665773,0.1520116325,1.305548262,37.00674445,0.5983894462,0
52.18199791,57.54800904,4.475145649,1.943328434,0.2527410076,1.507424046,41.43958938,0.6882556529,1
19.97610412,34.03281351,6.469113115,-3.882321592,0.6403858911,1.465912562,18.94537428,0.5686292968,0
47.8106191,60.19919683,3.609800583,-11.68221566,0.4625034765,1.486956798,38.69657877,0.6389485703,0
36.91512197,32.69073521,5.054484505,-8.495908634,0.3543014809,1.431346763,40.79277262,0.5913878616,0
28.91519539,34.74578827,2.404631337,6.26740883,0.1571347765,1.076892547,24.13554886,0.4705406445,0
33.74788935,38.21303357,2.587713234,2.274638757,0.6603440194,1.208011721,28.63446545,0.4000869346,0
36.15595906,44.1746046,2.765526803,6.434088808,0.3820966957,0.7893217034,33.58925877,0.7800684619,1
20.84770652,24.23701695,4.145814881,4.416033523,0.4563500988,0.2671147511,22.3653943,0.4341233721,0
42.25130502,46.3505369,6.202958359,-19.19476436,0.04099233749,0.8065213016,41.14067759,0.3194004167,0
45.45372395,53.58617689,3.241598398,5.778232833,0.6228611356,1.753578932,35.97582765,0.9764095081,1
47.4444315,61.94463438,4.085537748,6.021182534,0.8683199201,1.354396404,40.70049138,0.4125127442,0
33.86390953,30.95834817,6.196842323,-11.93742302,0.266471057,0.9518963828,28.4974515,0.3701619972,0
31.62290331,36.72422333,5.377450351,-7.139689454,0.3825826935,0.6217402881,30.56995089,0.7111339758,0
29.85916294,40.38201002,3.027673291,-0.7224163303,0.344120268,1.121206153,20.82763335,0.5844478618,0
29.09234384,47.36527714,6.342613089,-1.200855691,0.2868408417,0.7721840602,24.42073145,0.8104867909,0
52.52421175,51.02399639,6.125426722,9.959856548,0.1711770335,1.596045327,36.88536479,0.6945064726,1
50.88558624,61.52457929,5.370837776,-4.993828571,0.3651329108,0.4545769902,43.77023335,0.6986300164,0
20.54592366,27.63308776,6.78271,-10.54333621,0.5684829457,0.7697594183,19.56308605,0.7660686195,0
13.51325443,21.16139,5.434282755,-0.7368921776,0.4851536667,0.9956591913,16.51930583,0.41405929,1
16.53602404,22.83453774,4.902157322,1.625244607,0.5957163819,1.574164932,17.02358022,0.8370570378,1
32.17561613,35.51281953,6.915449587,4.241195079,0.3847986225,0.4218423043,28.06415306,0.5814887078,0
41.39619132,44.80110334,3.135830942,-7.359898686,0.5381485488,0.8448445992,38.78013832,0.8055611848,0
19.51997843,32.3298434,5.148254362,11.6559999,0.6358897627,1.073904564,21.7463181,0.6739051046,0
27.41715768,30.08971447,3.472319633,-4.335162168,0.1163386961,0.8638708988,29.31396214,0.3724799718,0
35.4484725,30.20061298,2.770217696,-1.260734414,0.341297197,0.6139880444,30.46206551,0.4625364624,0
40.52039422,48.95649057,2.812152156,-2.054853841,0.6967046096,1.067610258,40.13107194,0.5792647541,0
22.9513866,28.96984646,3.999175434,-4.779648042,0.5321640559,0.4994466827,19.92099621,0.3002504609,0
21.32955133,19.46348,4.412636251,-3.83176685,0.1404631296,1.352482507,15.44155818,0.6777572656,1
34.60180221,44.31071754,3.756235136,-3.964880543,0.3721625216,1.490118997,30.19965097,0.3571876065,0
31.35526195,31.63258967,4.842030317,1.28115244,0.01986403129,1.021006892,25.6573775,0.6635331121,0
33.90717545,46.26532718,6.784363114,-0.5384993956,0.2868038987,1.312238643,23.76496128,0.9883861386,0
39.37194801,40.89616627,4.184964,5.153422177,0.6176579533,1.213523473,38.16711292,0.9374038933,0
42.69522692,55.64656631,6.944584857,-2.161328833,0.3197243788,1.609589321,35.50401214,0.7513458795,1
19.65536754,18.94123002,2.819968791,-5.206966868,0.463113049,0.7606399994,17.51811443,0.3459589738,1
33.00113749,38.16744633,6.106560102,-11.84255858,0.1951965442,0.6105564118,31.44310088,0.5939720457,0
36.79675528,42.05317622,5.721993629,2.872343624,0.2783643289,0.6736743288,38.93533857,0.5286367447,0
44.26817387,49.70636209,3.147870223,-0.7274778858,0.126620673,0.6692506064,42.29053012,0.4411564606,0
17.21492918,20.18742869,4.553619885,5.600853031,0.1954100299,0.4764495622,15.00554757,0.8980313564,0
39.86909499,47.27249015,5.519647292,-0.6183172813,0.4826179155,0.9774008417,39.22650296,0.5509916773,1
15.08213943,15.01986007,2.546098236,-4.00590002,0.1184180276,0.6562515582,16.29743783,0.483837599,0
48.39542925,48.77864317,4.356759554,-3.031186185,0.3721660385,1.765980851,35.46361741,0.8368880567,1
37.53673959,31.32256533,5.503535233,5.261555269,0.4004189551,0.7051798573,32.94021311,0.4258210307,0
53.63948836,58.42121035,6.61001676,-5.260199131,0.4367373122,1.448468724,43.56048877,0.7803757957,1
36.88967704,42.98600586,3.020255914,-8.246482472,0.3272921512,1.199661187,33.95637277,0.5135945367,0
34.06235818,35.65566279,2.504885001,-3.313158439,0.4579633424,0.5426441101,17.09817192,0.7148022526,1
33.08738603,49.81500596,6.360491296,-2.828790357,0.2531133571,0.8232340985,35.11193949,0.586643098,0
22.22759392,28.40504521,4.647351356,-2.192310327,0.218249882,0.5650426036,22.6476125,0.9203683237,0
38.66610757,41.28222188,3.312750122,-0.9227658888,0.4295552567,0.968578073,39.95831981,0.4496752437,1
19.59424579,19.65831901,5.090940678,2.847793251,0.30741623,1.050951606,15.9438627,0.9303484642,0
25.18698367,30.48498141,5.391322717,6.387670413,0.03282060204,1.408179182,24.72407471,0.3575393203,0
35.90758401,51.13295217,3.563293158,-1.238112821,0.5745251697,1.283027959,35.29307661,0.3325701477,1
29.96603988,29.74048672,3.526958674,-1.505625788,0.5532060079,1.414816898,19.669044,0.9940251042,1
32.1662387,36.54103017,5.031521276,-3.869671254,0.4440040541,1.223919325,34.38816028,0.5782307005,0
41.07814117,49.50756557,6.340830741,-6.738920765,0.4425761577,0.8465894986,35.91674416,0.6711151203,0
38.39865891,43.58148049,6.283017071,-1.816426101,0.2567971242,0.530476828,37.01332995,0.3908789818,0
58.36734841,62.73950861,2.20207053,9.322220248,0.5680101047,1.653778362,41.26005576,0.9571739852,1
32.55932646,36.15999712,2.830122632,3.43289694,0.2884988482,1.073554724,27.39498348,0.6391684275,0
26.55630718,34.72814891,5.147896621,-6.466973504,0.3856379035,0.3537590673,19.2744892,0.8513140389,0
16.20381955,10.38203576,2.997230358,9.906909059,0.09173744823,1.222041448,22.80932791,0.7490670558,0
21.79162464,33.73441985,6.483647285,-0.8023150799,0.3831571878,1.303597174,26.69056204,0.4379656021,0
14.19967096,25.91569839,4.363038529,8.348553832,0.309014841,1.770387052,16.63732711,0.7446954375,1
33.05628975,38.93616353,4.0397286,0.3496667413,0.6024696063,1.296038875,36.25646489,0.4716851305,0
16.84419407,24.54183416,5.217423706,-9.566669231,0.6532450522,0.2245263414,16.89031943,0.7583454932,0
25.58183064,29.89865615,4.266639576,-2.979764088,0.1651609277,0.4330965085,16.73126272,0.6657689483,0
47.25175357,56.1127259,6.521113871,4.739042071,0.2142429488,0.5153357563,42.97498612,0.3457695832,0
40.09086687,40.66609308,5.011620872,-9.676824808,0.4464023731,0.9136358785,39.18737635,0.5278616322,0
26.94889225,42.40240872,4.235931933,-7.688099267,0.3590330667,1.170494498,22.6104314,0.3998388233,1
21.72412295,21.49148095,2.581362093,5.004883068,0.2569835926,1.141906224,25.25124275,0.5146577062,0
31.44044152,29.33588233,3.861010839,-0.09143765098,0.2709605436,1.671117907,39.77759099,0.8588010371,1
33.50693157,35.35696198,6.505915732,5.016876016,0.156122963,0.8377726375,33.57706394,0.3047200475,0
25.11401814,28.4378372,2.94561414,1.40003509,0.384000873,1.488844479,22.94752849,0.4511373591,0
29.22290092,34.49837309,5.944468779,-3.352011817,0.2437571115,1.156832779,28.47057588,0.8928505659,0
43.10561168,47.03101712,4.664895475,4.202036911,0.1512107732,1.02166558,40.66678762,0.394527313,0
26.95339705,29.5224066,6.925675981,2.889342142,0.3144806937,1.407173793,15.02074058,0.4995742117,0
55.3636285,61.58314182,4.29161639,2.241944584,0.6694019524,1.52883324,44.77181599,0.5443901481,1
39.11442944,41.78301073,6.216195743,15.23921936,0,1.451565131,31.97800602,0.7710993084,1
31.42251773,30.92569859,3.125423649,2.541769566,0.5931744694,0.6178338138,20.4606023,0.9845166202,1
59.3877082,58.43681886,3.646927067,0.4213001187,0.4556956377,1.747319734,39.00578417,0.6422383169,1
26.64317421,26.27285562,4.448629276,5.104150475,0.02184720018,1.228786491,17.28585564,0.6960428544,0
37.22632081,42.12986958,3.41135336,-3.247952746,0.4985755472,1.130574886,27.30000238,0.9680131291,0
32.74330968,35.82858232,5.527353334,-9.363422401,0.1503211346,1.359605523,32.1939679,0.7960190592,1
19.00281136,19.69623109,5.958115402,-2.200134579,0.3222152041,1.2387079,22.41583045,0.5366318074,0
52.57644241,56.4119812,3.42800792,3.26423889,0.4830215304,1.272953447,41.55698452,0.8595837846,1
44.31023842,56.4749281,6.297437611,1.177372385,0.5663052742,0.4684714493,35.90682116,0.5409488047,0
15.47852272,30.10964061,6.68084677,1.253013467,0.139767873,0.4278346475,19.85484417,0.4005912909,0
24.18144461,24.41859951,2.67383899,-1.176127445,0.386372522,0.696525881,19.57798505,0.4955003038,1
18.65211846,15.80527465,4.803311496,-3.55130797,0.3154618562,1.081824979,16.85799593,0.5647904335,0
33.33731185,27.67451173,4.357868341,-5.351109064,0.3775523649,1.253112236,32.14495542,0.6516425231,0
22.88451001,40.77381616,4.93472157,6.178144856,0.1421490313,0.5880379736,20.6180103,0.5073868647,0
28.03519345,29.19041422,3.245722139,0.4748251491,0.3460747222,1.10137086,31.28948028,0.848381419,0
48.65890524,53.39473427,2.162905105,8.215634708,0.7269248772,1.516820338,39.58417434,0.5860030838,1
62.14388505,65.30361196,3.911240496,3.678517155,0.5695871376,1.732327562,41.37555062,0.9628221143,1
25.65346471,36.3641702,2.283296855,-10.39342658,0.2201097342,0.4077256933,18.4905101,0.9500033577,0
33.73123822,30.38121692,2.115411554,3.997747185,0.1291110432,0.3298739302,24.96712279,0.873228072,0
27.8992337,35.5778011,5.816085375,3.573524101,0.4181323359,0.7051911971,27.52127152,0.9961201723,1
27.57102523,31.29614543,2.718086749,2.125539445,0.1953231136,0.6145107874,26.5025243,0.4693786711,0
28.66595556,37.48707678,3.665473118,-4.480717093,0.146882828,0.2542763686,27.56486872,0.3927837643,0
35.90852353,38.18311861,4.571861334,-2.423288426,0.2247405066,0.8992180415,28.79962444,0.5524933801,0
38.44337171,38.42362064,5.826375616,0.3635646191,0.7363204398,0.5119964539,37.69650886,0.7182666335,1
25.55930078,28.29177111,3.323946598,-9.293523473,0.3221661629,0.6448091573,24.16547368,0.462166638,0
40.32222826,35.94916903,4.509635994,1.450568309,0.7408425178,0.6163461716,25.30272984,0.8197312674,1
25.52140908,25.39151544,6.205424761,6.977791576,0.5196916654,1.489810887,26.70734205,0.7211957146,1
19.34192792,18.23326621,2.64838428,-7.804018551,0.5690523839,1.339127491,19.53655396,0.417539042,0
30.0712714,47.09317548,3.306104902,-1.402193994,0.2618957356,1.208752651,33.91120299,0.4005287374,0
31.43004365,30.0589375,4.777889413,2.068142376,0.7107492257,1.051774924,27.00738069,0.6720629505,0
58.56894135,73.73714475,2.556985918,6.92756115,0.5524649439,1.565268311,42.48457727,0.9135520343,1
39.4714147,45.9859243,4.41635203,1.154763762,0.1008329375,1.477710112,39.64247626,0.3655730837,0
30.51085229,34.9850286,4.214690047,-3.454752569,0.5657857593,0.2379266867,21.90539712,0.8407777388,0
30.51086492,42.55032506,3.474326021,-1.842378964,0.2088618551,1.405371036,22.26941917,0.6783316888,0
53.81845026,55.8333579,3.245006597,-0.07635554813,0.5401885857,1.03897716,38.46811774,0.9665430973,1
35.78355859,41.39528164,2.989436548,-5.584172432,0.1315847039,1.060378247,31.79660866,0.8286528016,0
16.87651969,18.80225946,3.756738038,-8.814882364,0.3850957808,0.2371518358,15.30632117,0.3627577727,0
40.07765373,50.2185601,3.410491826,6.474426702,0.2394489751,0.3583512332,33.89649158,0.9945149466,0
28.36867711,30.33793646,4.92149439,1.868800301,0.3866864045,1.13842826,26.84738737,0.6870413021,0
50.50581431,56.65136686,3.95157412,4.884203978,0.2677230947,1.322052652,38.55641296,0.9453826243,1
43.16173997,50.6483434,5.057385792,6.544440835,0.4484853617,0.8551329128,37.40541103,0.5919400978,0
48.38687637,53.66206593,2.271934859,2.643617423,0.3202546309,0.8075008137,42.66984026,0.3336439793,0
44.43905478,39.00969333,4.478105779,4.703968353,0.8904849731,1.064013935,35.97857914,0.9631542253,1
37.07978292,48.33069862,4.591456848,1.36207919,0.315776004,0.5290107471,42.38935761,0.4772279485,0
20.45677839,31.54571815,2.37304148,6.050287576,0.2227935582,0.9536965731,23.53964456,0.497646691,0
24.66756808,36.24129091,3.011626417,4.607376699,0.2094864236,0.4771636064,25.1614707,0.9397682655,1
26.36161391,22.84538084,2.623359422,1.389288436,0.1691595178,1.259080597,16.77602536,0.9706455601,0
53.590869,58.15384046,4.57554857,8.063815326,0.3529595459,1.390474283,41.00808328,0.8394801341,1
37.04325814,43.27668433,5.462731342,-4.839031962,0.4228300378,1.443314012,19.62652764,0.8914988158,1
34.36865194,37.69267605,3.018879354,2.174669645,0.2888814845,1.272700491,31.53958536,0.760864168,1
37.69596433,51.3511072,2.502745085,3.599104573,0.3665252393,0.3614568073,30.27586165,0.6700856889,0
43.05403583,51.27374922,3.838652335,-2.731938296,0.4178974674,0.2024414753,39.41805237,0.4519022487,0
28.41202141,36.14059376,6.867383442,8.086779885,0.4597533367,0.7491326014,26.63968399,0.4866083168,0
32.3064212,35.37998294,6.621962533,3.16602815,0.4102917266,1.065101198,19.27994016,0.9292078486,0
40.83770327,50.91926729,5.510470293,3.935961788,0.1993388312,0.5168555544,26.49243138,0.8151670838,1
12.47267634,10.42388755,6.041033039,3.851981917,0.500407296,1.451866997,16.44149984,0.5767006777,0
24.49569036,30.3892069,6.734898813,-9.480036515,0.1665389044,1.477872147,24.0440944,0.4028150734,0
39.87891765,49.07915591,3.077077933,-4.422025426,0.04855574981,1.477119561,33.90008137,0.404842589,0
21.70068148,24.05604762,5.529699843,-1.034578465,0.2248961471,0.5716284829,16.71429432,0.4935582036,0
68.86559285,73.80465577,2.758325148,10.67755872,0.4511452316,1.121886672,44.69088679,0.3754074874,0
32.43500908,49.24610629,2.032411614,0.7504960091,0.2113488063,0.4770857257,31.08567267,0.5315637402,0
17.75330207,12.56033912,2.192001449,-9.174285951,0.2310742276,0.9912798212,24.0021556,0.3311876793,0
58.27044343,65.95952029,5.850427776,6.019599847,0.5276197461,0.5485706181,40.0136173,0.9653062646,1
34.39992173,35.64135682,6.345987783,-0.08962168854,0.4498574608,1.6388814,19.12395544,0.9654393876,1
33.68627715,33.6669643,4.78086397,1.346190372,0.3068924378,0.7938445541,24.65891916,0.5749125275,0
52.95467485,60.08230221,5.126411558,0.3209217247,0.4997953487,0.7579267186,43.11450024,0.5801663971,0
27.08414052,34.99559683,6.110040267,-8.532074031,0.5231740654,0.8719047232,22.19799247,0.5007320675,0
35.09930384,42.74891517,4.003384167,4.885426966,0.2756191898,1.065313073,36.98675782,0.3829418731,0
22.32491721,28.70517998,4.777234331,-11.51010109,0.1613972862,0.3048942827,17.42791148,0.8653307562,0
34.91064045,36.93403994,2.689208908,-12.43977836,0.5879531637,0.8258200776,30.97423908,0.4636503605,0
47.87795933,59.57431654,3.977238784,4.294806295,0.43225882,0.7368346711,34.74333319,0.9591460376,1
17.07252723,14.82940481,3.87699839,-2.881773878,0.2266185615,0.6798907609,21.29169136,0.6252730063,0
28.0636857,21.73605124,2.252572923,1.240534455,0.3071868706,1.327686973,24.82890365,0.5526159127,0
25.59019997,33.13577278,4.5303424,3.421703131,0.3797791823,0.9960398899,31.5152723,0.6588241373,1
43.61151548,46.0885544,2.05732988,8.695755266,0.247485984,1.009777777,32.69954876,0.8420342776,0
24.54098882,28.15719077,3.515759363,-1.724824873,0.3692018781,0.9943191412,19.62652668,0.7109207114,0
30.37968383,29.84919173,3.114479936,-1.042529021,0.3408786099,1.494346312,27.32323957,0.4546751102,0
64.86261859,58.70732425,5.90612502,1.634292155,0.4574591944,1.083659411,44.99199043,0.9380417766,1
34.59949959,31.27851193,6.538091764,4.288189635,0.8574625585,1.066427071,24.67304829,0.6949821858,0
36.18022129,40.05120381,3.183420245,5.008434262,0.269656764,0.9150510372,38.56068182,0.4082026706,1
30.83125082,32.21229452,2.189251634,6.991269148,0.4790317392,1.243147054,21.0484177,0.8219169726,0
32.34176541,42.85405658,6.295863474,6.943882606,0.02273437361,1.200199169,28.8358189,0.3179996655,1
26.38036694,35.37758734,6.003970608,-0.8621230768,0.08989781073,0.9437856741,30.54508662,0.545439503,0
36.86164419,48.22989015,5.813106356,2.218946061,0.1574025562,0.747041076,32.8805487,0.5874909324,0
37.99749974,36.74953424,6.649341959,6.888993179,0.1005757334,1.235304093,36.52958924,0.3095913597,0
45.95890674,52.21752193,2.354285902,2.249705667,0.2318806265,1.322283677,38.87731132,0.5148010403,0
48.77117624,65.53708503,3.141757475,1.080488365,0.5085894026,0.870182355,36.00497146,0.9358647342,1
42.09722693,47.09222625,5.425817997,2.725337091,0.3665151873,1.726226715,39.21601562,0.721542803,1
53.48990038,47.3010018,3.844854769,-4.296314685,0.5838538719,0.7125652104,41.57885098,0.4677380027,1
23.27418148,30.83567521,4.711904972,2.290608561,0.5595326928,0.2568642146,24.78357855,0.364676153,0
46.19342535,46.23789263,5.663701933,5.064934926,0.7778498844,1.709469238,39.81927915,0.8039771654,1
29.15258181,39.1549012,4.723743025,-0.8631410525,0.1952778884,1.452628903,30.59934557,0.5817452755,0
22.33865897,27.8351849,3.131233491,11.98262464,0.5784047681,1.059514468,22.78283599,0.3967891873,0
21.57056342,23.6698003,5.485483852,-8.50110505,0.05254802017,0.8953737675,20.19221113,0.9654725471,0
56.61411705,59.23614579,4.129301902,-7.581090339,0.5244257118,1.728097502,37.9334702,0.414777018,0
34.39508125,47.23919052,4.045507606,1.157562284,0.467270218,1.191540312,34.09898486,0.8786935168,1
28.8786359,40.87775329,2.912224346,5.502001013,0.3630699125,0.9308144857,17.12194107,0.7587830153,1
32.03387785,36.29952264,3.227302199,0.7162335175,0.3134441084,0.9142835187,32.62361176,0.3277996941,0
26.45783181,33.5124351,6.244831091,-6.502841566,0.8864535818,1.475130851,16.33639859,0.535934725,0
31.31368834,42.35051578,6.920068439,2.746375121,0.03246268363,0.4682867932,26.73768152,0.8647923195,0
40.67516691,50.01710827,3.972199677,-3.369278713,0.200727272,0.8577748341,32.13483714,0.7328250404,0
32.2145522,38.22813464,3.143737637,8.642700399,0.5606472774,0.8193370477,34.50583964,0.3832209633,0
21.42904066,18.65762341,3.405316668,-8.802476759,0.6188277334,0.4166089449,19.73558267,0.4509806389,0
17.72795639,23.10745864,6.089283736,-8.933903829,0.1679546981,1.142488317,16.34509918,0.6296355925,1
34.76666669,34.19455557,6.179000579,-2.242433092,0.5557196562,1.074471147,32.28071293,0.3427695244,0
37.87887258,56.27098951,4.229641008,7.696659384,0.3565644153,1.398882991,39.56352768,0.5094246607,0
67.90566562,75.24369174,4.77718847,0.2119048729,0.323234705,0.9833024287,38.89834893,0.7345343601,1
25.07729931,33.92925556,5.269448676,4.199521588,0.3313857344,1.073694561,25.78979675,0.3282312038,0
53.28650739,58.3061936,5.772759891,5.797324557,0.7230349508,1.410903929,32.30853351,0.8263642947,1
49.62812133,48.5140531,5.791968948,0.2731258956,0.9214547931,1.696821514,36.56093639,0.6719557852,0
54.5664745,65.04985038,4.218802857,6.092509029,0.2611481622,1.07662896,41.19565172,0.8702697857,1
39.54429984,57.24056775,2.624508546,1.042977436,0.2623084694,0.9684279362,29.74881859,0.8117250128,0
40.21370193,48.85675978,3.059727628,-14.72792864,0.2883778578,0.7851256836,41.26500344,0.6303233776,0
27.54682684,36.70972078,4.130365021,2.301578242,0.4791188611,0.5006639411,24.5318664,0.3202261489,0
20.77206892,19.94134081,2.456908265,3.405027512,0.3615674851,0.5828183869,21.57756424,0.4543538452,0
21.93885102,18.92072199,5.188367646,7.229403959,0.2932918938,1.226392592,23.82369844,0.4609864479,0
34.65740096,34.43883637,4.647515503,1.488449655,0.4255105777,1.70949625,36.89302268,0.7407169531,1
50.46465495,48.32961795,2.452878207,1.059109161,0.5664858896,1.154369153,41.5542124,0.683910578,0
25.21681104,21.09961912,4.395978004,0.7940462096,0.1377972461,0.4240975547,29.13546567,0.444226802,0
39.91305027,56.53952088,3.450717635,0.7238246658,0.5088607771,1.119426421,35.877532,0.3393149794,0
18.18781373,16.57847112,5.654580732,4.777580537,0.3225090041,0.9300456274,19.16441263,0.7986460007,0
33.28241627,39.12552965,6.053534711,0.1962257635,0.5355157006,1.195478737,30.22287856,0.9143750248,1
27.90180199,31.14284323,4.645281339,4.651193808,0.483826498,0.991727813,28.0452343,0.8882350775,0
39.84839901,44.59057961,4.890673218,9.796699113,0.2628777399,0.3678315032,27.9481278,0.8058409907,0
